отвратительно	ADJ	1
классный	ADJ	1
органический	ADJ	1
жидкий	ADJ	1
несравнимый	ADJ	1
сырой	ADJ	1
невысокий	ADJ	1
близко	ADJ	1
диетично	ADJ	1
противненький	ADJ	1
незатейливый	ADJ	1
своеобразный	ADJ	1
ценный	ADJ	1
сравнимый	ADJ	1
безалкогольный	ADJ	1
неожиданный	ADJ	1
превосходный	ADJ	1
несвежий	ADJ	1
натуральный	ADJ	1
привлекательный	ADJ	1
веселящий	ADJ	1
эстетичный	ADJ	1
изысканный	ADJ	1
подмороженый	ADJ	1
микроскопический	ADJ	1
питкий	ADJ	1
азиатский	ADJ	1
брусничный	ADJ	1
самодельный	ADJ	1
оригинально	ADJ	1
дорогостоящий	ADJ	1
фееричный	ADJ	1
жестковатый	ADJ	1
разнообразно	ADJ	1
самодостаточный	ADJ	1
пышный	ADJ	1
клюквенный	ADJ	1
бесплатный	ADJ	1
сыр-кислый	ADJ	1
согреваюдкий	ADJ	1
главное	ADJ	1
трудный	ADJ	1
прожаренный	ADJ	1
тянучий	ADJ	1
свеженький	ADJ	1
многокомпонентный	ADJ	1
этакий	ADJ	1
информативный	ADJ	1
белый	ADJ	1
красный	ADJ	1
устойчивый	ADJ	1
разносторонний	ADJ	1
ровный	ADJ	1
щипаный	ADJ	1
малый	ADJ	1
уместный	ADJ	1
горячущий	ADJ	1
молочный	ADJ	1
одинокий	ADJ	1
умереть	ADJ	1
отмить	ADJ	1
мрачный	ADJ	1
серо-желтый	ADJ	1
японский	ADJ	1
диетический	ADJ	1
многослойный	ADJ	1
многообъемный	ADJ	1
буйный	ADJ	1
хлебный	ADJ	1
малолюдный	ADJ	1
вместительный	ADJ	1
чищенный	ADJ	1
нагреть	ADJ	1
главный	ADJ	1
поллитровый	ADJ	1
восьмикусковый	ADJ	1
видовой	ADJ	1
значимый	ADJ	1
голодный	ADJ	1
многосложный	ADJ	1
барный	ADJ	1
много	ADJ	1
пушкарский	ADJ	1
фирменный	ADJ	1
надежный	ADJ	1
кожаный	ADJ	1
бестолковый	ADJ	1
карий	ADJ	1
тёмный	ADJ	1
пивной	ADJ	1
средний	ADJ	1
нечитамый	ADJ	1
парадный	ADJ	1
бесподобный	ADJ	1
видный	ADJ	1
служебный	ADJ	1
глубокий	ADJ	1
мужской	ADJ	1
яичный	ADJ	1
крепенький	ADJ	1
двойной	ADJ	1
лаконичный	ADJ	1
субботний	ADJ	1
новомодный	ADJ	1
летний	ADJ	1
добрый	ADJ	1
волевой	ADJ	1
строгий	ADJ	1
плетеный	ADJ	1
морозный	ADJ	1
утопичть	ADJ	1
хорошо	ADJ	1
романтичный	ADJ	1
Интеллигентный	ADJ	1
сам	ADJ	1
советский	ADJ	1
стремительный	ADJ	1
первоклассный	ADJ	1
терпкий	ADJ	1
вариативный	ADJ	1
разборчивый	ADJ	1
искусственный	ADJ	1
эклектичный	ADJ	1
рассудительный	ADJ	1
безусловный	ADJ	1
веской	ADJ	1
трезвый	ADJ	1
условный	ADJ	1
музыкальный	ADJ	1
комфорный	ADJ	1
полупустый	ADJ	1
аристократичный	ADJ	1
максимальный	ADJ	1
пожилой	ADJ	1
обидный	ADJ	1
громковатый	ADJ	1
неоднозначный	ADJ	1
фантазийный	ADJ	1
розовый	ADJ	1
страшный	ADJ	1
смешанный	ADJ	1
очаровательный	ADJ	1
тугой	ADJ	1
ненормально	ADJ	1
неудобоваримый	ADJ	1
неровный	ADJ	1
контактный	ADJ	1
целиковый	ADJ	1
тушеный	ADJ	1
Атмосферный	ADJ	1
газированый	ADJ	1
свежеобжаренный	ADJ	1
бодрящий	ADJ	1
бархатный	ADJ	1
мертвый	ADJ	1
наивкусный	ADJ	1
отметь	ADJ	1
ЖЕЛАЕМО	ADJ	1
хмельный	ADJ	1
радостно	ADJ	1
притягательный	ADJ	1
аскетичный	ADJ	1
блестючий	ADJ	1
матовый	ADJ	1
фарфоровый	ADJ	1
опытный	ADJ	1
бескостный	ADJ	1
всеобщий	ADJ	1
контрастный	ADJ	1
узнавать	ADJ	1
тесный	ADJ	1
жгучий	ADJ	1
сверхбыстрый	ADJ	1
твердый	ADJ	1
грибной	ADJ	1
румяный	ADJ	1
говяжий	ADJ	1
водянистый	ADJ	1
маслянистый	ADJ	1
три	ADJ	1
спиртной	ADJ	1
глазированный	ADJ	1
пропеченая	ADJ	1
прожареть	ADJ	1
ошеломительный	ADJ	1
вишневой	ADJ	1
тепличный	ADJ	1
умелый	ADJ	1
неплохо	ADJ	1
обжигающе-горячий	ADJ	1
северный	ADJ	1
разнообрзный	ADJ	1
симпатишный	ADJ	1
откровенно	ADJ	1
жирно	ADJ	1
пивно	ADJ	1
пабный	ADJ	1
жлобский	ADJ	1
разогреть	ADJ	1
сушеный	ADJ	1
мороженный	ADJ	1
фруктовый	ADJ	1
тающий	ADJ	1
глянцевой	ADJ	1
сушёный	ADJ	1
волновать	ADJ	1
взбитый	ADJ	1
потрясать	ADJ	1
солоноватый	ADJ	1
плохо	ADJ	1
бумажный	ADJ	1
прохладный	ADJ	1
соответствующий	ADJ	1
неестественный	ADJ	1
низкокалорийный	ADJ	1
эксклюзивный	ADJ	1
звучный	ADJ	1
неопознанный	ADJ	1
нетривиальный	ADJ	1
органично	ADJ	1
необходимый	ADJ	1
простоват	ADJ	1
начитать	ADJ	1
серьезный	ADJ	1
пошарпаный	ADJ	1
терпко-мужский	ADJ	1
неброский	ADJ	1
занимательно	ADJ	1
несомненный	ADJ	1
забавно	ADJ	1
многограненный	ADJ	1
каков	ADJ	1
мости	ADJ	1
разновозрастный	ADJ	1
охотничий	ADJ	1
петербургский	ADJ	1
умный	ADJ	1
пёстрый	ADJ	1
нескучный	ADJ	1
кисловатый	ADJ	1
неизведанный	ADJ	1
Непохожий	ADJ	1
смелый	ADJ	1
тяжеловатый	ADJ	1
неприторный	ADJ	1
неформальный	ADJ	1
поражающитть	ADJ	1
напытить	ADJ	1
неиспробованный	ADJ	1
спорный	ADJ	1
затерть	ADJ	1
вычурный	ADJ	1
корректный	ADJ	1
добродушный	ADJ	1
разговорчивый	ADJ	1
гламурный	ADJ	1
высокопрофессиональный	ADJ	1
корчинево-бежевый	ADJ	1
атмосферный	ADJ	1
некрепкий	ADJ	1
желанный	ADJ	1
молодёжный	ADJ	1
ненадоедливый	ADJ	1
японско-минималистический	ADJ	1
аккуратно	ADJ	1
профессиональный	ADJ	1
домашнуий	ADJ	1
воздушно	ADJ	1
сонный	ADJ	1
Душевный	ADJ	1
высококвалифицированный	ADJ	1
нешумный	ADJ	1
грустно	ADJ	1
располагать	ADJ	1
целостный	ADJ	1
нейтральный	ADJ	1
актуальный	ADJ	1
деликатный	ADJ	1
важный	ADJ	1
смышленый	ADJ	1
удобно	ADJ	1
праздничный	ADJ	1
гулкий	ADJ	1
неторопливый	ADJ	1
учтивый	ADJ	1
выходна	ADJ	1
пошлый	ADJ	1
долгожданный	ADJ	1
элегантный	ADJ	1
неопытный	ADJ	1
восточный	ADJ	1
просторно	ADJ	1
радужный	ADJ	1
уютть	ADJ	1
фотогеничен	ADJ	1
торжественно	ADJ	1
положительный	ADJ	1
дружеский	ADJ	1
романтический	ADJ	1
расслабленный	ADJ	1
обоятельный	ADJ	1
нормально	ADJ	1
расторопный	ADJ	1
немногословный	ADJ	1
солидный	ADJ	1
назойливый	ADJ	1
ненагроможденный	ADJ	1
успокаивающе	ADJ	1
стеснительный	ADJ	1
синий	ADJ	1
деловой	ADJ	1
сводчатый	ADJ	1
обаятельный	ADJ	1
инструментальный	ADJ	1
учтить	ADJ	1
сухо	ADV	1
ароматно	ADV	1
остро	ADV	1
однообразно	ADV	1
немаловажный	ADJ	1
больший	ADJ	1
равномерный	ADJ	1
изыскать	ADJ	1
пустой	ADJ	1
русский	ADJ	1
куриный	ADJ	1
радостный	ADJ	1
пресный	ADJ	1
поразительно	ADJ	1
кавказский	ADJ	1
приличный	ADJ	1
зеленый	ADJ	1
понятный	ADJ	1
познавательный	ADJ	1
полный	ADJ	1
гостеприимный	ADJ	1
восхитительный	ADJ	1
умеренный	ADJ	1
должен	ADJ	1
знакомый	ADJ	1
отвратительный	ADJ	1
сытый	ADJ	1
пьяный	ADJ	1
томатный	ADJ	1
резиновый	ADJ	1
мокрый	ADJ	1
питательный	ADJ	1
мясистый	ADJ	1
ненавязчив	ADJ	1
великолепный	ADJ	1
будничный	ADJ	1
крупный	ADJ	1
ароматно	ADJ	1
непринужденно	ADJ	1
качественной	ADJ	1
здорово	ADJ	1
дороговатый	ADJ	1
малюсенький	ADJ	1
замечательно	ADJ	1
популярный	ADJ	1
зажигательный	ADJ	1
тепленький	ADJ	1
аутентичный	ADJ	1
приветливо	ADJ	1
невозможный	ADJ	1
маринованный	ADJ	1
неуютный	ADJ	1
низкий	ADJ	1
толстый	ADJ	1
несложный	ADJ	1
высокий	ADJ	1
нарядный	ADJ	1
редкий	ADJ	1
искренний	ADJ	1
любимый	ADJ	1
изящный	ADJ	1
уважительный	ADJ	1
респектабельный	ADJ	1
непонятный	ADJ	1
непривычный	ADJ	1
подозрительный	ADJ	1
кислый	ADJ	1
винный	ADJ	1
оперативный	ADJ	1
сладенький	ADJ	1
печеный	ADJ	1
безупречный	ADJ	1
минималистичный	ADJ	1
молодой	ADJ	1
копченый	ADJ	1
тёплый	ADJ	1
готовый	ADJ	1
любопытный	ADJ	1
увлекательный	ADJ	1
забавный	ADJ	1
непринужденный	ADJ	1
доброжелательной	ADJ	1
чуткий	ADJ	1
общительный	ADJ	1
громкий	ADJ	1
продуманный	ADJ	1
своевременный	ADJ	1
неспешный	ADJ	1
воспитанный	ADJ	1
компетентный	ADJ	1
шустрый	ADJ	1
вкусно	ADV	1
смешной	ADJ	1
прекрасный	ADJ	1
наваристь	ADJ	1
новый	ADJ	1
вкусно	ADJ	1
классический	ADJ	1
воздушный	ADJ	1
мясной	ADJ	1
честный	ADJ	1
обычный	ADJ	1
небольшой	ADJ	1
сложный	ADJ	1
невкусный	ADJ	1
адекватный	ADJ	1
колоритный	ADJ	1
идеальный	ADJ	1
разный	ADJ	1
скучный	ADJ	1
просто	ADJ	1
шикарный	ADJ	1
обильный	ADJ	1
весело	ADJ	1
грустный	ADJ	1
несладкий	ADJ	1
пикантный	ADJ	1
банальный	ADJ	1
эффектный	ADJ	1
душевно	ADJ	1
зрелый	ADJ	1
лучший	ADJ	1
настоящий	ADJ	1
сервированный	ADJ	1
сытно	ADJ	1
мороженый	ADJ	1
гармоничный	ADJ	1
упругий	ADJ	1
дружной	ADJ	1
красочный	ADJ	1
рыбный	ADJ	1
детский	ADJ	1
круглый	ADJ	1
весёлый	ADJ	1
радушный	ADJ	1
странный	ADJ	1
позитивный	ADJ	1
заботливый	ADJ	1
торжественный	ADJ	1
грамотный	ADJ	1
интеллигентный	ADJ	1
навязчивый	ADJ	1
правильный	ADJ	1
огромный	ADJ	1
неудобный	ADJ	1
съедобный	ADJ	1
замечательный	ADJ	1
доступный	ADJ	1
демократичный	ADJ	1
пряно	ADJ	1
нестандартный	ADJ	1
плотный	ADJ	1
нежно	ADJ	1
нужный	ADJ	1
сладковатый	ADJ	1
но	ADJ	1
жареный	ADJ	1
пряный	ADJ	1
неожиданно	ADJ	1
быстро	ADJ	1
качественно	ADJ	1
чистый	ADJ	1
щедрый	ADJ	1
аккуратный	ADJ	1
толковый	ADJ	1
негромкий	ADJ	1
неприятный	ADJ	1
современный	ADJ	1
неизбитый	ADJ	1
обходительный	ADJ	1
услужливый	ADJ	1
любезный	ADJ	1
добротный	ADJ	1
хрустящий	ADJ	1
тяжелый	ADJ	1
отличный	ADJ	1
красиво	ADJ	1
наваристый	ADJ	1
соленый	ADJ	1
похожий	ADJ	1
богатый	ADJ	1
удачный	ADJ	1
жирноватый	ADJ	1
небанальный	ADJ	1
приветливый	ADJ	1
предупредительный	ADJ	1
объемный	ADJ	1
крепкий	ADJ	1
тонкий	ADJ	1
нормальный	ADJ	1
тихий	ADJ	1
незабываемый	ADJ	1
живой	ADJ	1
дешевый	ADJ	1
здоровый	ADJ	1
симпатичный	ADJ	1
шумный	ADJ	1
уютно	ADJ	1
отзывчивый	ADJ	1
простой	ADJ	1
дружелюбный	ADJ	1
удивительный	ADJ	1
стильный	ADJ	1
доброжелательный	ADJ	1
просторный	ADJ	1
густой	ADJ	1
оригинальный	ADJ	1
комфортный	ADJ	1
милый	ADJ	1
яркий	ADJ	1
удобный	ADJ	1
жирный	ADJ	1
улыбчивый	ADJ	1
острый	ADJ	1
сладкий	ADJ	1
достойный	ADJ	1
быстрый	ADJ	1
полезный	ADJ	1
домашний	ADJ	1
недорогой	ADJ	1
душевный	ADJ	1
маленький	ADJ	1
веселый	ADJ	1
насыщенный	ADJ	1
спокойный	ADJ	1
внимательный	ADJ	1
холодный	ADJ	1
аппетитный	ADJ	1
светлый	ADJ	1
качественный	ADJ	1
ненавязчивый	ADJ	1
легкий	ADJ	1
вежливый	ADJ	1
большой	ADJ	1
горячий	ADJ	1
теплый	ADJ	1
необычный	ADJ	1
дорогой	ADJ	1
ароматный	ADJ	1
мягкий	ADJ	1
интересный	ADJ	1
разнообразный	ADJ	1
приятный	ADJ	1
сочный	ADJ	1
нежный	ADJ	1
уютный	ADJ	1
свежий	ADJ	1
красивый	ADJ	1
сытный	ADJ	1
вкусный	ADJ	1
