уютно	уютный	ADJ	obl	Очень	очень	ADV	_	_	_	_	280.041228291943	72
должны	должен	ADJ	cop	были	быть	AUX	_	_	_	_	280.041228291943	72
самый	самый	ADJ	advmod	не	не	PART	_	_	_	_	280.041228291943	72
главное	главный	ADJ	amod	самое	самый	ADJ	_	_	_	_	276.1517667878882	71
должны	должен	ADJ	mark	что	что	SCONJ	_	_	_	_	272.2623052838334	70
хорошо	хороший	ADJ	cc	и	и	CCONJ	_	_	_	_	272.2623052838334	70
большие	большой	ADJ	obl	очень	очень	ADV	_	_	_	_	268.3728437797787	69
Невском	невский	ADJ	case	на	на	ADP	_	_	_	_	268.3728437797787	69
вкусная	вкусный	ADJ	obl	Очень	очень	ADV	_	_	_	_	268.3728437797787	69
вкусно	вкусный	ADJ	nsubj	всё	все	PRON	_	_	_	_	268.3728437797787	69
замечательно	замечательный	ADJ	cop	было	быть	AUX	_	_	_	_	264.4833822757239	68
лучше	хороший	ADJ	cop	было	быть	AUX	_	_	_	_	264.4833822757239	68
хорошая	хороший	ADJ	nsubj	Кухня	кухня	NOUN	_	_	_	_	264.4833822757239	68
дальнейшем	дальнейший	ADJ	case	в	в	ADP	_	_	_	_	264.4833822757239	68
прочее	прочий	ADJ	cc	и	и	CCONJ	_	_	_	_	264.4833822757239	68
красивый	красивый	ADJ	obl	очень	очень	ADV	_	_	_	_	264.4833822757239	68
вкусная	вкусный	ADJ	nsubj	еда	еда	NOUN	_	_	_	_	260.59392077166916	67
должно	должен	ADJ	advmod	и	и	PART	_	_	_	_	260.59392077166916	67
положено	положенный	ADJ	mark	как	как	SCONJ	_	_	_	_	260.59392077166916	67
довольна	довольный	ADJ	obl	очень	очень	ADV	_	_	_	_	260.59392077166916	67
нужно	нужный	ADJ	cc	но	но	CCONJ	_	_	_	_	256.7044592676144	66
вкусно	вкусный	ADJ	advmod	не	не	PART	_	_	_	_	256.7044592676144	66
важно	важный	ADJ	obl	очень	очень	ADV	_	_	_	_	252.81499776355963	65
интересное	интересный	ADJ	amod	самое	самый	ADJ	_	_	_	_	252.81499776355963	65
целом	целый	ADJ	cc	и	и	CCONJ	_	_	_	_	248.9255362595049	64
общем	общий	ADJ	conj	целом	целый	ADJ	_	_	_	_	245.0360747554501	63
плохой	плохой	ADJ	advmod	не	не	PART	_	_	_	_	245.0360747554501	63
вкусно	вкусный	ADJ	mark	что	что	SCONJ	_	_	_	_	245.0360747554501	63
плох	плохой	ADJ	advmod	не	не	PART	_	_	_	_	245.0360747554501	63
хорошо	хороший	ADJ	nsubj	это	это	PRON	_	_	_	_	245.0360747554501	63
вкусный	вкусный	ADJ	obl	Очень	очень	ADV	_	_	_	_	245.0360747554501	63
положительные	положительный	ADJ	advmod	только	только	PART	_	_	_	_	241.14661325139537	62
вкусными	вкусный	ADJ	cop	были	быть	AUX	_	_	_	_	237.25715174734057	61
удобно	удобный	ADJ	advmod	не	не	PART	_	_	_	_	237.25715174734057	61
должно	должен	ADJ	mark	что	что	SCONJ	_	_	_	_	237.25715174734057	61
самые	самый	ADJ	advmod	не	не	PART	_	_	_	_	237.25715174734057	61
приятно	приятный	ADJ	nsubj	это	это	PRON	_	_	_	_	237.25715174734057	61
приятно	приятный	ADJ	mark	что	что	SCONJ	_	_	_	_	233.3676902432858	60
плохое	плохой	ADJ	advmod	не	не	PART	_	_	_	_	233.3676902432858	60
большой	больший	ADJ	advmod	не	не	PART	_	_	_	_	233.3676902432858	60
должны	должен	ADJ	nsubj	мы	мы	PRON	_	_	_	_	233.3676902432858	60
вкусные	вкусный	ADJ	cop	были	быть	AUX	_	_	_	_	233.3676902432858	60
удобно	удобный	ADJ	cop	было	быть	AUX	_	_	_	_	229.47822873923107	59
уютное	уютный	ADJ	obl	очень	очень	ADV	_	_	_	_	229.47822873923107	59
основном	основной	ADJ	case	В	в	ADP	_	_	_	_	225.58876723517628	58
комфортно	комфортный	ADJ	cc	и	и	CCONJ	_	_	_	_	225.58876723517628	58
должен	должен	ADJ	mark	что	что	SCONJ	_	_	_	_	225.58876723517628	58
другой	другой	ADJ	case	с	с	ADP	_	_	_	_	221.6993057311215	57
приятный	приятный	ADJ	cc	и	и	CCONJ	_	_	_	_	221.6993057311215	57
лучший	лучший	ADJ	amod	самый	самый	ADJ	_	_	_	_	221.6993057311215	57
вкусно	вкусно	ADJ	obl	очень	очень	ADV	_	_	_	_	217.80984422706678	56
остальное	остальной	ADJ	det	все	все	DET	_	_	_	_	217.80984422706678	56
хорошее	хороший	ADJ	obl	Очень	очень	ADV	_	_	_	_	217.80984422706678	56
вкусные	вкусный	ADJ	obl	Очень	очень	ADV	_	_	_	_	213.92038272301198	55
лучше	хороший	ADJ	cc	но	но	CCONJ	_	_	_	_	213.92038272301198	55
невозможно	невозможный	ADJ	mark	что	что	SCONJ	_	_	_	_	210.03092121895722	54
вкусно	вкусный	ADJ	nsubj	это	это	PRON	_	_	_	_	210.03092121895722	54
красиво	красивый	ADJ	cc	и	и	CCONJ	_	_	_	_	210.03092121895722	54
приятный	приятный	ADJ	obl	Очень	очень	ADV	_	_	_	_	206.14145971490248	53
вкусным	вкусный	ADJ	cop	был	быть	AUX	_	_	_	_	206.14145971490248	53
первой	первый	ADJ	advmod	не	не	PART	_	_	_	_	206.14145971490248	53
основном	основное	ADJ	case	в	в	ADP	_	_	_	_	202.25199821084772	52
плохая	плохой	ADJ	advmod	не	не	PART	_	_	_	_	202.25199821084772	52
неплохо	неплохой	ADJ	cop	было	быть	AUX	_	_	_	_	202.25199821084772	52
другому	другой	ADJ	case	по	по	ADP	_	_	_	_	198.36253670679292	51
интересно	интересный	ADJ	cop	было	быть	AUX	_	_	_	_	198.36253670679292	51
милая	милый	ADJ	obl	очень	очень	ADV	_	_	_	_	198.36253670679292	51
понятно	понятный	ADJ	advmod	и	и	PART	_	_	_	_	198.36253670679292	51
отлично	отличный	ADJ	case	на	на	ADP	_	_	_	_	194.4730752027382	50
хорошо	хорошо	ADJ	obl	очень	очень	ADV	_	_	_	_	194.4730752027382	50
вкусно	вкусно	ADJ	cc	и	и	CCONJ	_	_	_	_	194.4730752027382	50
Московском	московский	ADJ	case	на	на	ADP	_	_	_	_	194.4730752027382	50
сытно	сытный	ADJ	cc	и	и	CCONJ	_	_	_	_	194.4730752027382	50
вкусной	вкусный	ADJ	cop	была	быть	AUX	_	_	_	_	190.58361369868342	49
удобные	удобный	ADJ	obl	очень	очень	ADV	_	_	_	_	190.58361369868342	49
приятная	приятный	ADJ	obl	Очень	очень	ADV	_	_	_	_	190.58361369868342	49
отлично	отлично	ADJ	nsubj	все	все	PRON	_	_	_	_	190.58361369868342	49
важно	важный	ADJ	advmod	не	не	PART	_	_	_	_	190.58361369868342	49
вкусно	вкусный	ADJ	nsubj	Всё	все	PRON	_	_	_	_	186.69415219462866	48
хорошо	хороший	ADJ	nsubj	Все	все	PRON	_	_	_	_	186.69415219462866	48
вкусным	вкусный	ADJ	cop	было	быть	AUX	_	_	_	_	186.69415219462866	48
лучше	хороший	ADJ	aux	бы	бы	AUX	_	_	_	_	186.69415219462866	48
большой	большой	ADJ	advmod	не	не	PART	_	_	_	_	186.69415219462866	48
лучше	хороший	ADJ	mark	что	что	SCONJ	_	_	_	_	186.69415219462866	48
сложно	сложный	ADJ	cop	было	быть	AUX	_	_	_	_	186.69415219462866	48
хорошо	хороший	ADJ	cc	но	но	CCONJ	_	_	_	_	182.8046906905739	47
хорошие	хороший	ADJ	obl	очень	очень	ADV	_	_	_	_	182.8046906905739	47
невозможно	невозможный	ADJ	advmod	просто	просто	PART	_	_	_	_	182.8046906905739	47
первом	первый	ADJ	case	на	на	ADP	_	_	_	_	182.8046906905739	47
плохо	плохо	ADJ	advmod	не	не	PART	_	_	_	_	182.8046906905739	47
хорошо	хороший	ADJ	mark	что	что	SCONJ	_	_	_	_	182.8046906905739	47
вкусной	вкусный	ADJ	obl	очень	очень	ADV	_	_	_	_	182.8046906905739	47
милый	милый	ADJ	obl	очень	очень	ADV	_	_	_	_	178.91522918651913	46
весело	веселый	ADJ	cop	было	быть	AUX	_	_	_	_	178.91522918651913	46
лучшему	лучший	ADJ	case	к	к	ADP	_	_	_	_	178.91522918651913	46
последний	последний	ADJ	cc	и	и	CCONJ	_	_	_	_	178.91522918651913	46
лучше	хороший	ADJ	cc	и	и	CCONJ	_	_	_	_	178.91522918651913	46
лучших	лучший	ADJ	nmod	городе	город	NOUN	case	в	в	ADP	178.91522918651913	46
приятное	приятный	ADJ	cc	и	и	CCONJ	_	_	_	_	178.91522918651913	46
маленькие	маленький	ADJ	obl	очень	очень	ADV	_	_	_	_	175.02576768246436	45
готова	готовый	ADJ	cop	была	быть	AUX	_	_	_	_	175.02576768246436	45
дорого	дорогой	ADJ	cc	и	и	CCONJ	_	_	_	_	175.02576768246436	45
выше	высокий	ADJ	obl	похвал	похвала	NOUN	_	_	_	_	175.02576768246436	45
милые	милый	ADJ	obl	очень	очень	ADV	_	_	_	_	175.02576768246436	45
должен	должен	ADJ	cop	был	быть	AUX	_	_	_	_	175.02576768246436	45
готова	готовый	ADJ	nsubj	я	я	PRON	_	_	_	_	171.1363061784096	44
большая	большой	ADJ	obl	очень	очень	ADV	_	_	_	_	171.1363061784096	44
домашнему	домашний	ADJ	case	по	по	ADP	_	_	_	_	171.1363061784096	44
уютно	уютный	ADJ	cop	было	быть	AUX	_	_	_	_	171.1363061784096	44
понятно	понятный	ADJ	cc	и	и	CCONJ	_	_	_	_	171.1363061784096	44
вкусно	вкусно	ADJ	cop	было	быть	AUX	_	_	_	_	167.24684467435483	43
уютный	уютный	ADJ	cc	но	но	CCONJ	_	_	_	_	167.24684467435483	43
вкусный	вкусный	ADJ	advmod	не	не	PART	_	_	_	_	167.24684467435483	43
приятно	приятный	ADJ	advmod	не	не	PART	_	_	_	_	167.24684467435483	43
удобно	удобный	ADJ	cc	и	и	CCONJ	_	_	_	_	167.24684467435483	43
само	сам	ADJ	nmod	себе	себя	PRON	case	по	по	ADP	167.24684467435483	43
хорошо	хороший	ADJ	obl	Очень	очень	ADV	_	_	_	_	167.24684467435483	43
готовы	готовый	ADJ	cop	были	быть	AUX	_	_	_	_	167.24684467435483	43
лучшие	лучший	ADJ	amod	самые	самый	ADJ	_	_	_	_	163.3573831703001	42
уютное	уютный	ADJ	cc	и	и	CCONJ	_	_	_	_	163.3573831703001	42
важно	важный	ADJ	nsubj	что	что	PRON	_	_	_	_	163.3573831703001	42
должно	должен	ADJ	mark	как	как	SCONJ	_	_	_	_	163.3573831703001	42
хороший	хороший	ADJ	obl	Очень	очень	ADV	_	_	_	_	163.3573831703001	42
вкусный	вкусный	ADJ	cc	но	но	CCONJ	_	_	_	_	163.3573831703001	42
внимательный	внимательный	ADJ	cc	и	и	CCONJ	_	_	_	_	163.3573831703001	42
хороший	хороший	ADJ	nsubj	Сервис	сервис	NOUN	_	_	_	_	163.3573831703001	42
отличное	отличный	ADJ	nsubj	Обслуживание	обслуживание	NOUN	_	_	_	_	163.3573831703001	42
вкусными	вкусный	ADJ	obl	очень	очень	ADV	_	_	_	_	159.4679216662453	41
сложно	сложный	ADJ	obl	очень	очень	ADV	_	_	_	_	159.4679216662453	41
лучше	хороший	ADJ	advmod	и	и	PART	_	_	_	_	159.4679216662453	41
вкусный	вкусный	ADJ	amod	самый	самый	ADJ	_	_	_	_	159.4679216662453	41
должно	должен	ADJ	cop	быть	быть	AUX	_	_	_	_	159.4679216662453	41
хороши	хороший	ADJ	obl	очень	очень	ADV	_	_	_	_	159.4679216662453	41
должно	должен	ADJ	advmod	так	так	ADV	_	_	_	_	159.4679216662453	41
холодно	холодный	ADJ	cop	было	быть	AUX	_	_	_	_	159.4679216662453	41
маленькие	маленький	ADJ	advmod	не	не	PART	_	_	_	_	159.4679216662453	41
должно	должен	ADJ	cop	было	быть	AUX	_	_	_	_	159.4679216662453	41
вкусные	вкусный	ADJ	amod	самые	самый	ADJ	_	_	_	_	155.57846016219054	40
хороши	хороший	ADJ	cop	были	быть	AUX	_	_	_	_	155.57846016219054	40
нормально	нормальный	ADJ	nsubj	это	это	PRON	_	_	_	_	155.57846016219054	40
внимательный	внимательный	ADJ	obl	очень	очень	ADV	_	_	_	_	155.57846016219054	40
ненавязчивое	ненавязчивый	ADJ	cc	и	и	CCONJ	_	_	_	_	155.57846016219054	40
невозможно	невозможный	ADJ	cop	есть	быть	AUX	_	_	_	_	155.57846016219054	40
вкусная	вкусный	ADJ	advmod	не	не	PART	_	_	_	_	155.57846016219054	40
уютная	уютный	ADJ	obl	очень	очень	ADV	_	_	_	_	151.6889986581358	39
красивый	красивый	ADJ	obl	Очень	очень	ADV	_	_	_	_	151.6889986581358	39
замечательно	замечательный	ADJ	nsubj	все	все	PRON	_	_	_	_	151.6889986581358	39
пуст	пустой	ADJ	cop	был	быть	AUX	_	_	_	_	151.6889986581358	39
понятно	понятный	ADJ	cop	было	быть	AUX	_	_	_	_	151.6889986581358	39
самая	самый	ADJ	advmod	не	не	PART	_	_	_	_	151.6889986581358	39
огромное	огромный	ADJ	nsubj	Спасибо	спасибо	NOUN	_	_	_	_	151.6889986581358	39
хороша	хороший	ADJ	obl	очень	очень	ADV	_	_	_	_	151.6889986581358	39
большое	большой	ADJ	nsubj	Меню	меню	NOUN	_	_	_	_	151.6889986581358	39
уютное	уютный	ADJ	obl	Очень	очень	ADV	_	_	_	_	151.6889986581358	39
уютный	уютный	ADJ	obl	Очень	очень	ADV	_	_	_	_	147.799537154081	38
вежливый	вежливый	ADJ	nsubj	Персонал	персонал	NOUN	_	_	_	_	147.799537154081	38
отличная	отличный	ADJ	nsubj	Кухня	кухня	NOUN	_	_	_	_	147.799537154081	38
уютно	уютный	ADJ	advmod	не	не	PART	_	_	_	_	143.91007565002624	37
хорошая	хороший	ADJ	nsubj	кухня	кухня	NOUN	_	_	_	_	143.91007565002624	37
вкусное	вкусный	ADJ	amod	самое	самый	ADJ	_	_	_	_	143.91007565002624	37
должна	должен	ADJ	cop	была	быть	AUX	_	_	_	_	143.91007565002624	37
приятно	приятный	ADJ	csubj	посидеть	сидеть	VERB	_	_	_	_	143.91007565002624	37
само	сам	ADJ	fixed	собой	себя	PRON	_	_	_	_	143.91007565002624	37
приятно	приятный	ADJ	cop	Было	быть	AUX	_	_	_	_	143.91007565002624	37
хороша	хороший	ADJ	cop	была	быть	AUX	_	_	_	_	143.91007565002624	37
отлично	отличный	ADJ	cop	было	быть	AUX	_	_	_	_	143.91007565002624	37
нормально	нормальный	ADJ	nsubj	все	все	PRON	_	_	_	_	143.91007565002624	37
маленькие	маленький	ADJ	nsubj	порции	порция	NOUN	_	_	_	_	143.91007565002624	37
приятно	приятный	ADJ	csubj	провести	провести	VERB	_	_	_	_	143.91007565002624	37
хуже	плохой	ADJ	advmod	не	не	PART	_	_	_	_	143.91007565002624	37
понятно	понятный	ADJ	nsubj	все	все	PRON	_	_	_	_	143.91007565002624	37
вкусное	вкусный	ADJ	obl	Очень	очень	ADV	_	_	_	_	140.0206141459715	36
быстрое	быстрый	ADJ	nsubj	Обслуживание	обслуживание	NOUN	_	_	_	_	140.0206141459715	36
маленькие	маленький	ADJ	nsubj	Порции	порция	NOUN	_	_	_	_	140.0206141459715	36
вкусным	вкусный	ADJ	cc	и	и	CCONJ	_	_	_	_	140.0206141459715	36
хорошо	хороший	ADJ	nsubj	всё	все	PRON	_	_	_	_	140.0206141459715	36
приятные	приятный	ADJ	amod	самые	самый	ADJ	_	_	_	_	140.0206141459715	36
большое	больший	ADJ	advmod	не	не	PART	_	_	_	_	140.0206141459715	36
нормальное	нормальный	ADJ	nsubj	Обслуживание	обслуживание	NOUN	_	_	_	_	140.0206141459715	36
нужно	нужный	ADJ	iobj	нам	мы	PRON	_	_	_	_	140.0206141459715	36
вкусно	вкусный	ADJ	cc	Но	но	CCONJ	_	_	_	_	140.0206141459715	36
положено	положенный	ADJ	advmod	и	и	PART	_	_	_	_	140.0206141459715	36
неплох	неплохой	ADJ	cop	был	быть	AUX	_	_	_	_	140.0206141459715	36
лучшее	лучший	ADJ	amod	самое	самый	ADJ	_	_	_	_	140.0206141459715	36
вкусно	вкусный	ADJ	obl	так	так	ADV	_	_	_	_	140.0206141459715	36
рады	рад	ADJ	obl	очень	очень	ADV	_	_	_	_	140.0206141459715	36
должна	должен	ADJ	mark	что	что	SCONJ	_	_	_	_	140.0206141459715	36
готовы	готовый	ADJ	nsubj	мы	мы	PRON	_	_	_	_	140.0206141459715	36
похоже	похожий	ADJ	advmod	не	не	PART	_	_	_	_	140.0206141459715	36
втором	второй	ADJ	case	на	на	ADP	_	_	_	_	140.0206141459715	36
доволен	довольный	ADJ	obl	очень	очень	ADV	_	_	_	_	136.1311526419167	35
небольшое	небольшой	ADJ	nsubj	Меню	меню	NOUN	_	_	_	_	136.1311526419167	35
понятно	понятный	ADJ	nsubj	это	это	PRON	_	_	_	_	136.1311526419167	35
нежный	нежный	ADJ	obl	очень	очень	ADV	_	_	_	_	136.1311526419167	35
вкусные	вкусный	ADJ	cc	но	но	CCONJ	_	_	_	_	136.1311526419167	35
лучше	хороший	ADJ	obl	еще	еще	ADV	_	_	_	_	136.1311526419167	35
приятное	приятный	ADJ	amod	самое	самый	ADJ	_	_	_	_	136.1311526419167	35
приветливый	приветливый	ADJ	obl	очень	очень	ADV	_	_	_	_	136.1311526419167	35
вкусно	вкусный	ADJ	obl	действительно	действительно	ADV	_	_	_	_	136.1311526419167	35
уютный	уютный	ADJ	nsubj	Интерьер	интерьер	NOUN	_	_	_	_	136.1311526419167	35
должен	должен	ADJ	nsubj	он	он	PRON	_	_	_	_	136.1311526419167	35
комфортно	комфортный	ADJ	cop	было	быть	AUX	_	_	_	_	136.1311526419167	35
обширное	обширный	ADJ	nsubj	Меню	меню	NOUN	_	_	_	_	136.1311526419167	35
плохо	плохой	ADJ	nsubj	все	все	PRON	_	_	_	_	136.1311526419167	35
удобно	удобный	ADJ	csubj	сидеть	сидеть	VERB	_	_	_	_	132.24169113786195	34
похож	похожий	ADJ	advmod	не	не	PART	_	_	_	_	132.24169113786195	34
сами	сам	ADJ	advmod	и	и	PART	_	_	_	_	132.24169113786195	34
второй	второй	ADJ	case	во	в	ADP	_	_	_	_	132.24169113786195	34
интересный	интересный	ADJ	obl	очень	очень	ADV	_	_	_	_	132.24169113786195	34
отлично	отличный	ADJ	nsubj	все	все	PRON	_	_	_	_	132.24169113786195	34
неплохо	неплохой	ADJ	aux	бы	бы	AUX	_	_	_	_	132.24169113786195	34
здорово	здоровый	ADJ	cop	было	быть	AUX	_	_	_	_	132.24169113786195	34
вкусная	вкусный	ADJ	cc	но	но	CCONJ	_	_	_	_	132.24169113786195	34
большая	большой	ADJ	nsubj	порция	порция	NOUN	_	_	_	_	132.24169113786195	34
точно	точный	ADJ	nsubj	это	это	PRON	_	_	_	_	132.24169113786195	34
готов	готовый	ADJ	cop	был	быть	AUX	_	_	_	_	132.24169113786195	34
плохо	плохой	ADJ	obl	очень	очень	ADV	_	_	_	_	128.3522296338072	33
вкусно	вкусно	ADJ	nsubj	все	все	PRON	_	_	_	_	128.3522296338072	33
навязчивое	навязчивый	ADJ	advmod	не	не	PART	_	_	_	_	128.3522296338072	33
хорошим	хороший	ADJ	cop	было	быть	AUX	_	_	_	_	128.3522296338072	33
капустой	капуста	ADJ	case	с	с	ADP	_	_	_	_	128.3522296338072	33
нужно	нужный	ADJ	mark	то	то	SCONJ	_	_	_	_	128.3522296338072	33
сам	сам	ADJ	nmod	себе	себя	PRON	case	по	по	ADP	128.3522296338072	33
уютно	уютный	ADJ	advmod	там	там	ADV	_	_	_	_	128.3522296338072	33
нужны	нужный	ADJ	advmod	не	не	PART	_	_	_	_	128.3522296338072	33
хорош	хороший	ADJ	advmod	тоже	тоже	PART	_	_	_	_	128.3522296338072	33
другие	другой	ADJ	advmod	и	и	PART	_	_	_	_	128.3522296338072	33
комфортно	комфортный	ADJ	obl	очень	очень	ADV	_	_	_	_	128.3522296338072	33
приятным	приятный	ADJ	obl	очень	очень	ADV	_	_	_	_	128.3522296338072	33
внимательные	внимательный	ADJ	cc	и	и	CCONJ	_	_	_	_	128.3522296338072	33
приятная	приятный	ADJ	cc	и	и	CCONJ	_	_	_	_	128.3522296338072	33
нужен	нужный	ADJ	advmod	не	не	PART	_	_	_	_	128.3522296338072	33
довольны	довольный	ADJ	nsubj	мы	мы	PRON	_	_	_	_	128.3522296338072	33
приветливые	приветливый	ADJ	obl	очень	очень	ADV	_	_	_	_	128.3522296338072	33
хорошо	хороший	ADJ	aux	бы	бы	AUX	_	_	_	_	128.3522296338072	33
похож	похожий	ADJ	cop	был	быть	AUX	_	_	_	_	124.46276812975245	32
внимательное	внимательный	ADJ	cc	и	и	CCONJ	_	_	_	_	124.46276812975245	32
интересно	интересный	ADJ	obl	очень	очень	ADV	_	_	_	_	124.46276812975245	32
красиво	красивый	ADJ	obl	очень	очень	ADV	_	_	_	_	124.46276812975245	32
